K_1	K_2	K_3	K_4	K_5	K_6	K_7	tot_K	S_1	S_2	S_3	S_4	S_5	S_6	S_7	prS_1	prS_2	prS_3	prS_4	prS_5	prS_6	prS_7	tot_S	D_1	D_2	D_3	D_4	D_5	D_6	D_7	Pi_1	Pi_2	Pi_3	Pi_4	Pi_5	Pi_6	Pi_7	
3	5	26	3	2	3	5	30	8	79	106	0	0	1	13	4	4	25	0	0	0	1	115	0	-1.14421	-2.33146	0	0	-0.816497	0.186213	5.33333	32.2	9.07564	0	0	0.4	6.4	
3	26	2	5	5	3	3	32	2	57	2	15	16	14	2	1	39	2	0	3	1	2	66	-0.972558	-1.29132	0	0.406174	-0.64912	0	0	0.8	8.44251	2	7.6	7	9.33333	1.33333	
3	3	3	2	5	26	5	27	1	27	0	1	47	74	30	1	1	0	1	4	30	2	83	-0.816497	-1.24297	0	0	0.213889	0.289609	1.88278	0.4	10.8	0	1	23.2	18.0399	16.2857	
5	3	3	26	2	3	5	39	144	1	1	193	2	135	150	2	0	1	40	1	11	2	211	-0.86168	-0.816497	-0.816497	-1.31748	0	0	-0.888742	61.3	0.4	0.4	33.7415	2	91	63.6	
5	3	26	2	3	5	3	20	18	0	38	4	2	2	0	3	0	23	4	2	2	0	49	1.99977	0	1.2196	0	0	-1.50358	0	9.33333	0	10.5164	4	1.33333	0.235294	0	
2	3	5	26	5	3	3	9	0	1	22	18	1	18	0	0	1	4	2	1	0	0	26	0	-0.816497	0.341748	-1.05759	-1.16387	-1.22752	0	0	0.4	9.52381	1.76885	0.117647	7.2	0	
5	3	2	3	3	5	26	23	1	15	1	4	1	3	27	1	4	1	4	1	3	16	41	-1.16387	0	0	0	-0.816497	-1.35841	0.782538	0.117647	10	1	2.66667	0.4	0.857143	6.52838	
26	5	2	3	5	3	3	18	17	1	1	0	2	2	12	10	1	1	0	2	2	5	28	-1.40415	-1.16387	0	0	-1.42961	-0.972558	0	1.34635	0.117647	1	0	0.363636	0.8	8	
26	3	3	2	3	5	5	16	36	0	1	0	1	1	28	10	0	1	0	1	1	2	41	1.85651	0	-0.816497	0	-0.816497	0.950509	1.99225	10.8496	0	0.4	0	0.4	0.461538	15.4286	
2	3	5	3	5	26	3	19	0	0	0	1	26	37	24	0	0	0	1	4	13	2	44	0	0	0	-0.816497	-2.15107	0.381571	0	0	0	0	0.4	4.72727	8.25171	16	
5	2	3	5	3	3	26	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	-0.842598	0	0	0	0	0	0	0.00319489	
2	3	26	3	5	5	3	16	1	0	27	1	1	17	1	1	0	16	1	1	6	1	37	0	0	1.48469	-0.816497	-1.16387	1.11678	-0.816497	1	0	7.38957	0.4	0.117647	9.4	0.4	
5	26	2	3	3	3	5	11	0	15	0	1	0	0	4	0	12	0	1	0	0	1	17	0	0.249233	0	-0.816497	0	0	-1.84308	0	2.84224	0	0.4	0	0	0.470588	
2	5	5	26	3	3	3	16	0	1	10	12	1	1	6	0	1	4	6	1	1	3	22	0	-1.16387	0	0.854573	-0.816497	-0.816497	-1.14554	0	0.117647	4.8	2.83563	0.4	0.4	2.4	
3	5	2	5	3	26	3	5	0	1	0	1	0	3	0	0	1	0	1	0	3	0	5	0	-1.16387	0	-1.16387	0	-1.36333	0	0	0.117647	0	0.117647	0	0.0103806	0	
5	5	2	26	3	3	3	4	1	1	0	1	0	0	0	1	1	0	1	0	0	0	3	-1.16387	-1.16387	0	-0.842598	0	0	0	0.117647	0.117647	0	0.00319489	0	0	0	
26	3	5	3	3	5	2	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	-0.679535	0	0	0	0	0	0	0.0329588	0	0	0	0	0	0	
2	5	26	3	3	3	5	11	0	1	7	0	0	0	2	0	1	7	0	0	0	2	10	0	-1.16387	-1.45447	0	0	0	-1.42961	0	0.117647	0.364749	0	0	0	0.363636	
3	26	5	5	3	2	3	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1.13044	0	0	0	0	0	0	0.342914	0	0	0	0	0	
3	2	5	5	3	26	3	21	0	2	1	2	1	19	3	0	2	1	2	1	19	3	28	0	0	-1.16387	-1.42961	-0.816497	-0.784328	0	0	2	0.117647	0.363636	0.4	2.48235	2	
26	3	5	2	3	3	5	10	3	1	0	0	1	1	2	3	1	0	0	1	1	2	8	-1.37388	-0.816497	0	0	-0.816497	-0.816497	-0.778153	0.0112782	0.4	0	0	0.4	0.4	0.509091	
5	5	3	26	3	2	3	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	-0.842598	0	0	0	0	0	0	0.00319489	0	0	0	
26	3	5	3	3	5	2	5	3	0	0	1	0	0	0	3	0	0	1	0	0	0	4	-1.37388	0	0	-0.816497	0	0	0	0.0112782	0	0	0.4	0	0	0	
5	2	3	26	3	3	5	12	0	2	0	8	1	2	0	0	2	0	7	1	1	0	12	0	0	0	-1.95811	-0.816497	0	0	0	2	0	0.0443106	0.4	1.33333	0	
5	3	5	26	3	2	3	33	47	0	56	85	2	2	44	5	0	1	35	2	2	0	110	0.347569	0	-0.359889	-0.214509	0	0	0	23.6	0	25.6	18.1797	1.33333	2	29.3333	
3	2	5	3	5	26	3	14	6	0	5	0	8	18	0	0	0	0	0	0	8	0	18	0	0	1.54106	0	-0.963093	-0.520778	0	4	0	2.30769	0	2.66667	3.12914	0	
3	26	3	2	5	5	3	22	0	44	1	0	29	34	11	0	14	0	0	4	4	1	55	0	-2.45487	-0.816497	0	0.399584	-1.15763	0	0	1.53823	0.4	0	12.6667	13.8	7.33333	
26	2	3	5	3	5	3	24	47	0	0	31	1	25	24	10	0	0	2	1	3	2	55	0.831614	0	0	0.864895	-0.816497	-0.64243	0	13.0302	0	0	16.6	0.4	9.04762	16	
5	3	2	3	26	5	3	32	55	4	2	1	88	64	0	2	1	2	1	34	11	0	106	1.37381	0	0	-0.816497	0.261279	0.857487	0	31.2	2.66667	2	0.4	20.9186	34.2	0	
3	5	3	3	26	2	5	32	9	74	2	5	118	2	66	4	2	2	4	42	0	7	138	0	0.49282	-0.972558	0	-0.300897	0	-1.55808	6	32.7619	0.8	3.33333	24.6106	2	19.7143	
3	5	3	5	26	3	2	25	1	41	1	45	67	9	0	1	0	1	1	22	5	0	75	-0.816497	-1.99261	-0.816497	-0.976707	0.67293	0	0	0.4	8.05455	0.4	18.8	17.3073	6	0	
5	3	3	26	2	5	3	32	34	0	26	59	0	29	1	1	0	2	23	0	3	1	68	-0.238877	0	0	-1.05899	0	0.170314	-0.816497	15.8	0	17.3333	9.78077	0	12.1905	0.4	
2	3	5	5	26	3	3	29	0	1	45	7	95	1	29	0	1	5	3	49	1	3	108	0	-0.816497	0.13953	-1.20798	-2.11579	-0.816497	0	0	0.4	22	2.19048	7.56936	0.4	19.3333	
26	3	5	3	5	2	3	27	62	0	40	0	38	0	40	16	0	6	0	1	0	2	75	0.162486	0	1.09667	0	-1.52948	0	0	14.7565	0	22	0	11.381	0	27	
26	3	2	5	5	3	3	8	9	0	0	4	3	0	0	5	0	0	0	0	0	0	9	-1.42639	0	0	-1.71166	1.3667	0	0	0.56257	0	0	0.727273	1.38462	0	0	
5	2	26	3	3	5	3	39	25	0	123	2	2	74	60	5	0	45	1	1	4	2	138	-0.372139	0	-0.100311	0	-0.972558	-0.964678	0	11.4	0	29.7359	1.33333	0.8	31	40.3333	
26	3	3	2	3	5	5	4	4	0	3	0	0	3	2	1	0	0	0	0	0	0	4	0.748013	0	-1.04849	0	0	-0.627851	1.21425	0.936026	0	1.2	0	0	0.836364	0.923077	
3	2	26	5	3	5	3	25	9	2	33	15	0	16	1	2	2	12	3	0	2	1	43	0	0	-0.567455	-0.203087	0	-0.64912	-0.816497	6	2	5.89776	7	0	7	0.4	
2	3	5	5	3	26	3	29	0	0	22	19	15	83	0	0	0	3	0	4	59	0	91	0	0	-0.674115	-0.0982548	0	-1.70549	0	0	0	9.6	7.61905	10	10.5661	0	
3	3	5	2	26	5	3	12	0	1	5	0	21	4	3	0	1	2	0	16	0	0	24	0	-0.816497	-0.561431	0	-0.969779	-0.0398372	0	0	0.4	1.80952	0	2.66685	1.61905	2	
5	26	2	3	3	5	3	20	9	20	0	7	1	4	1	1	12	0	0	1	3	1	26	-0.905498	-0.720129	0	0	-0.816497	-0.597558	-0.816497	3.04762	2.93026	0	4.66667	0.4	1.42857	0.4	
5	3	2	3	26	5	3	30	35	5	0	0	68	37	0	2	2	0	0	28	2	0	74	-1.64323	0	0	0	-0.38262	-1.25157	0	10.1905	3.33333	0	0	13.6587	14.8	0	
3	5	2	5	26	3	3	33	1	34	1	29	57	3	35	1	2	1	4	15	3	2	70	-0.816497	-0.0551254	0	-1.13781	0.458689	0	0	0.4	16.2	1	11.8	14.5293	2	23.3333	
3	2	5	3	5	3	26	25	0	0	21	0	17	18	32	0	0	1	0	3	0	16	42	0	0	-0.940246	0	0.163767	0	-0.332056	0	0	8.8	0	7.14286	12	6.4351	
3	5	26	3	5	2	3	16	0	3	12	2	4	0	1	0	1	10	2	2	0	1	18	0	-1.35841	-1.93664	-0.972558	-1.0938	0	-0.816497	0	0.857143	0.488244	0.8	1.6	0	0.4	
3	3	5	3	2	5	26	16	4	1	2	1	0	3	8	3	1	1	0	0	2	7	15	0	-0.816497	0.195897	-0.816497	0	-1.35841	-1.0884	2.66667	0.4	0.777778	0.4	0	0.857143	0.73966	
5	3	3	3	2	5	26	26	8	6	0	1	1	6	19	4	3	0	1	1	2	14	30	-1.57597	0	0	-0.816497	0	0.286384	-1.49101	2.28571	4	0	0.4	1	3	1.88708	
3	3	5	5	26	2	3	8	2	1	3	1	2	0	0	2	1	2	0	2	0	0	8	0	-0.816497	-1.59996	-1.16387	-1.15475	0	0	1.33333	0.4	0.545455	0.117647	0.00692042	0	0	
3	3	5	26	3	2	5	22	1	9	4	20	0	1	12	1	3	2	11	0	1	2	30	-0.816497	0	-0.410175	-0.751206	0	0	1.05471	0.4	6	1.8	2.68228	0	1	6.6	
26	3	2	3	3	5	5	26	20	4	1	7	4	6	8	11	1	1	1	1	2	1	27	-1.51024	0	0	0	-1.0938	-1.85059	-0.440369	2.15129	2.66667	1	4.66667	1.6	1.09091	3.6	
26	5	2	3	3	3	5	25	24	9	0	3	3	5	7	17	3	0	3	0	0	2	32	-1.73647	-0.492119	0	0	-1.04849	-1.12397	-0.33192	2.32768	3.33333	0	2	1.2	2	3.2	
3	3	2	3	5	26	5	5	2	0	0	0	2	2	1	1	0	0	0	1	1	0	4	-0.972558	0	0	0	-0.778153	-0.0454287	-1.16387	0.8	0	0	0	0.509091	0.305935	0.117647	
26	3	3	5	3	2	5	4	0	0	0	1	0	0	2	0	0	0	1	0	0	2	3	0	0	0	-1.16387	0	0	-1.42961	0	0	0	0.117647	0	0	0.363636	
3	26	3	2	3	5	5	15	3	15	0	0	10	8	10	1	8	0	0	3	0	2	23	0	-0.546787	0	0	0	-1.93406	-1.60974	2	2.0937	0	0	6.66667	1.45455	2.85714	
2	5	3	3	26	5	3	8	0	1	0	1	12	0	0	0	1	0	1	12	0	0	14	0	-1.16387	0	-0.816497	-2.14357	0	0	0	0.117647	0	0.4	0.0451128	0	0	
5	3	2	5	3	26	3	16	9	3	0	9	1	8	2	4	3	0	4	1	8	2	27	-1.9645	-1.04849	0	-1.59446	-0.816497	-1.95375	0	1.63636	1.2	0	2.57143	0.4	0.0592837	1.33333	
3	3	2	3	5	26	5	3	0	0	0	1	0	1	0	0	0	0	1	0	1	0	2	0	0	0	-0.816497	0	-0.842598	0	0	0	0	0.4	0	0.00319489	0	
3	5	3	5	26	2	3	7	0	0	0	1	4	1	1	0	0	0	1	4	1	1	7	0	0	0	-1.16387	-1.53261	0	-0.816497	0	0	0	0.117647	0.0150376	1	0.4	
3	5	26	2	3	5	3	4	0	0	6	2	0	0	0	0	0	6	2	0	0	0	8	0	0	-1.59225	0	0	0	0	0	0	0.112861	2	0	0	0	
3	2	3	3	5	5	26	16	1	0	2	0	3	1	11	1	0	2	0	3	1	11	18	-0.816497	0	0	0	-1.35841	-1.16387	-2.15382	0.4	0	1.33333	0	0.857143	0.117647	0.0597826	
5	3	3	3	2	26	5	9	10	9	0	0	1	14	0	1	0	0	0	1	7	0	18	-0.357712	-1.18441	0	0	0	-2.03147	0	3.12727	3.6	0	0	1	0.256731	0	
3	26	5	5	2	3	3	8	1	14	14	2	0	0	0	1	1	1	2	0	0	0	18	-0.816497	-2.21657	-2.30201	-1.50358	0	0	0	0.4	0.0563839	1.64706	0.235294	0	0	0	
3	5	2	26	3	5	3	10	2	1	0	30	0	28	0	2	1	0	4	0	2	0	35	0	-1.16387	0	-2.53535	0	-0.26164	0	1.33333	0.117647	0	0.14744	0	9.01818	0	
26	5	3	3	3	5	2	19	39	4	1	1	0	1	1	39	4	1	1	0	1	1	47	-2.68716	-1.71166	-0.816497	-0.816497	0	-1.16387	0	0.405842	0.727273	0.4	0.4	0	0.117647	1	
26	2	3	3	5	3	5	28	57	1	0	5	28	1	43	19	1	0	4	5	1	4	75	0.108656	0	0	0	-1.18586	-0.816497	-0.817118	12.5272	1	0	3.33333	9.04762	0.4	18.4	
2	5	26	3	5	3	3	39	0	317	399	2	295	18	2	0	7	66	2	7	1	1	426	0	-0.464762	-1.41064	0	-1.22459	0	-0.972558	0	142.9	65.7937	1.33333	95.3333	12	0.8	
2	5	26	3	5	3	3	31	0	158	186	0	150	126	1	0	7	23	0	11	1	1	206	0	0.72941	1.75756	0	-0.867581	0	-0.816497	0	83.1	65.8	0	63.8	84.3333	0.4	
5	3	2	26	5	3	3	33	82	0	0	238	97	0	117	2	0	0	55	3	0	2	247	0.624614	0	0	-0.402536	-0.727821	0	0	42.6	0	0	52.9032	42.1	0	78	
5	3	26	2	3	5	3	31	31	2	142	0	0	97	11	1	2	26	0	0	6	4	156	-0.853641	0	0.897586	0	0	0.528731	0	10.7619	1.33333	41.9559	0	0	49.8	7.33333	
3	2	26	5	3	5	3	8	2	0	7	2	0	9	0	0	0	3	0	0	6	0	13	0	0	-0.812481	-1.42961	0	-1.18441	0	1.33333	0	0.745698	0.363636	0	3.6	0	
5	2	5	3	3	26	3	21	23	0	13	0	0	49	22	2	0	2	0	0	21	2	56	-0.564961	0	-1.05315	0	0	-0.363787	0	10.2	0	4.28571	0	0	9.37232	14.6667	
3	2	5	5	3	3	26	31	1	0	142	141	123	0	207	1	0	0	8	6	0	45	222	-0.816497	0	0.393986	0.467388	0	0	-0.177273	0.4	0	61.8571	62.1429	82.3333	0	43.9453	
5	3	3	2	26	5	3	36	64	58	0	1	137	68	1	5	4	0	0	51	6	1	158	-0.58826	0	0	0	-0.273192	-0.403785	-0.816497	23.4762	39.3333	0	1	30.2091	30.9	0.4	
26	3	3	2	3	5	5	23	60	14	1	0	1	14	22	33	3	1	0	1	0	0	66	-1.22025	0	-0.816497	0	-0.816497	-0.563979	-1.09544	8.42078	9.33333	0.4	0	0.4	6.2	9	
3	3	26	5	2	3	5	24	0	0	51	36	0	34	35	0	0	19	2	0	6	3	66	0	0	-0.92021	-1.16405	0	0	-0.803723	0	0	8.02601	14.6	0	22.6667	15	
5	3	2	5	26	3	3	29	68	0	0	58	117	0	57	4	0	0	3	48	0	0	124	-0.8447	0	0	1.72728	1.59356	0	0	29	0	0	34.2	38.7061	0	38	
3	5	26	3	2	5	3	18	5	58	69	0	10	47	0	1	1	11	0	4	1	0	77	0	0.942925	-0.857748	0	0	-1.18976	0	3.33333	27.5238	9.79778	0	10	19	0	
26	3	3	5	3	2	5	37	114	38	0	60	0	1	51	44	2	0	3	0	1	7	128	-0.882754	0	0	-0.945499	0	0	-0.0863377	21.3351	25.3333	0	25.2	0	1	24.2	
3	5	5	26	2	3	3	32	0	103	111	200	0	0	80	0	5	12	51	0	0	1	219	0	-0.282896	-0.0970619	-0.127166	0	0	0	0	47.6	52.6	44.878	0	0	53.6667	
26	2	3	3	5	3	5	35	240	2	0	148	137	3	121	54	2	0	18	7	3	3	277	-0.452059	0	0	0	1.23201	0	0.382803	48.9593	2	0	100	76.4	2	52.619	
2	3	3	26	5	3	5	36	91	1	117	169	125	35	140	1	0	0	25	13	3	18	204	0	-0.816497	0	1.14396	-0.697634	-1.25024	0.577939	91	0.4	78.6667	53.1603	54.5	14	72.3	
26	3	3	5	5	2	3	35	155	21	1	91	22	1	70	68	2	1	19	1	1	0	185	-1.754	0	-0.816497	-0.726753	-0.252793	0	-1.26278	17.7143	14	0.4	39.5	10.2	1	28	
5	3	26	2	3	3	5	36	96	1	207	0	100	1	89	5	0	66	0	2	1	16	236	1.07499	-0.816497	-0.220772	0	0	-0.816497	1.08066	52.6	0.4	46.3599	0	66.6667	0.4	48.8	
3	5	2	3	5	26	3	30	2	109	0	2	113	136	110	2	10	0	1	12	18	0	161	0	-0.424393	0	0	1.36862	-1.71419	0	1.33333	49.4	0	1.33333	64	15.4347	74	
3	3	5	3	5	2	26	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	5	2	3	5	26	3	3	0	2	0	0	2	2	2	0	0	0	0	0	0	0	2	0	1.7542	0	0	-0.778153	1.00125	-0.972558	0	1.11111	0	0	0.509091	0.552386	0.8	
5	5	26	2	3	3	3	26	52	53	67	1	48	1	0	3	3	14	1	2	1	0	77	-0.925648	-1.5835	1.51704	0	0	-0.816497	0	21.9	15.7143	20.8615	1	32	0.4	0	
5	3	3	5	2	3	26	23	13	0	0	21	0	28	47	0	0	0	3	0	2	19	55	0.651747	0	0	0.381975	0	0	0.799045	6.8	0	0	10.6	0	18.6667	12.8303	
26	2	3	5	3	5	3	30	120	12	0	20	23	21	0	87	0	0	1	0	2	0	125	-1.22184	0	0	1.2321	0	-0.844081	0	19.4667	12	0	11.2	16	7.28571	0	
2	3	5	3	5	26	3	23	1	1	17	12	15	56	0	0	0	1	1	1	40	0	60	0	-0.816497	-1.22485	0	-0.626482	-0.449094	0	1	0.4	6.8	8	5.42857	10.1907	0	
5	5	3	26	2	3	3	17	12	11	0	20	0	9	1	2	1	0	8	0	0	1	24	0.695748	-0.590024	0	0.412699	0	0	-0.816497	5.52381	4	0	4.64175	0	6	0.4	
3	3	2	3	26	5	5	38	4	81	0	2	136	84	97	3	2	0	2	37	2	4	150	0	0	0	0	1.16935	-1.66775	-0.874691	2.66667	54.3333	0	1.33333	43.5668	24.4762	41.2	
26	3	5	5	2	3	3	6	5	0	2	3	0	1	0	2	0	0	0	0	0	0	5	-0.477333	0	1.21425	1.3667	0	-0.816497	0	0.631494	0	0.923077	1.38462	0	0.4	0	
3	2	5	26	3	5	3	32	1	1	81	105	0	19	8	1	1	3	23	0	1	3	114	-0.816497	0	-0.971804	1.16547	0	0.550229	-1.17432	0.4	1	33.9	31.63	0	9.8	3.2	
5	3	5	3	2	26	3	28	41	0	42	36	28	106	0	4	0	4	1	3	61	0	122	0.42815	0	-0.351961	0	0	0.517097	0	20.8	0	16.0952	24	28	26.6716	0	
3	2	26	5	5	3	3	14	7	0	18	8	10	0	0	0	0	6	1	3	0	0	22	-1.16172	0	-0.626307	0.415881	-0.169917	0	0	2.8	0	2.68857	3.52381	3.95238	0	0	
3	5	26	3	2	5	3	24	1	47	79	53	0	16	0	1	3	19	4	0	2	0	89	-0.816497	1.55069	0.01916	0	0	0.114551	0	0.4	27.2	17.8972	35.3333	0	7.8	0	
26	3	3	3	2	5	5	20	120	0	0	95	0	95	104	13	0	0	0	0	0	0	120	1.91819	0	0	0	0	-1.59347	1.44361	39.4092	0	0	63.6667	0	28.1905	59.4	
3	2	26	5	5	3	3	27	0	1	113	83	81	30	0	0	1	29	2	1	0	0	117	0	0	-0.386496	-0.712393	-1.21084	0	0	0	1	23.2082	36.1	26.1905	20.3333	0	
2	5	3	26	3	5	3	6	0	3	0	8	3	5	0	0	0	0	3	0	0	0	8	0	-1.70573	0	-0.711384	-1.04849	-0.811667	0	0	0.352941	0	0.837768	1.2	1.34545	0	
3	5	3	5	3	2	26	34	1	113	1	50	100	0	176	0	2	1	1	3	0	55	183	-0.816497	-0.46836	-0.816497	0.585847	-1.26662	0	-0.408947	0.4	50.9	0.4	22.4762	40	0	37.827	
26	2	5	3	3	3	5	23	100	0	64	0	64	0	37	14	0	0	0	1	0	1	106	-1.9867	0	-2.22167	0	0	0	-0.997876	10.172	0	11.6364	0	42.6667	0	15.4	
3	5	3	5	3	26	2	29	1	99	1	44	45	145	36	1	1	1	1	2	21	0	151	-0.816497	-1.58678	-0.816497	-0.843	0	-1.64588	0	0.4	29.4286	0.4	15.3333	30.3333	19.6111	36	
2	3	3	26	3	5	5	23	0	0	16	38	0	18	15	0	0	1	20	0	1	2	42	0	0	0	-0.490194	0	0.136391	0.609261	0	0	10.6667	7.18703	0	8.8	7.8	
5	5	3	26	3	2	3	13	5	7	1	11	1	0	4	0	0	1	3	1	0	1	14	0.561987	-1.20798	-0.816497	-0.173963	-0.816497	0	-1.0938	2.6	2.19048	0.4	1.83572	0.4	0	1.6	
26	5	3	2	3	5	3	27	48	22	9	1	0	16	2	20	1	0	1	0	2	2	54	-1.54502	0.168529	-1.18441	0	0	-1.22187	0	5.83107	10.8	3.6	1	0	6.4	1.33333	
5	3	2	5	26	3	3	18	16	0	1	18	20	0	15	1	0	1	5	5	0	0	29	-0.840038	0	0	-1.05703	1.462	0	0	6.8	0	1	7.4	5.71525	0	10	
26	5	3	3	3	2	5	22	26	14	0	9	0	1	10	14	2	0	2	0	1	2	33	-1.86876	-0.563979	0	0	0	0	-1.35933	1.96779	6.2	0	6	0	1	3.04762	
2	26	3	5	3	3	5	23	2	31	0	11	13	1	18	2	12	0	1	1	1	1	40	0	-0.862663	0	-2.01146	0	-0.816497	-0.951541	2	4.7641	0	2	8.66667	0.4	6.09524	
2	3	5	5	3	3	26	8	0	0	11	11	0	9	16	0	0	0	0	0	0	4	16	0	0	-1.27839	0.213064	0	-1.18441	2.0663	0	0	3.42857	4.66667	0	3.6	5.19599	
5	5	3	2	3	26	3	31	23	26	0	0	0	55	19	2	3	0	0	0	29	0	64	0.242126	-1.00296	0	0	0	-0.601506	0	11.4	10.8	0	0	0	11.246	12.6667	
5	5	3	3	26	2	3	34	10	18	1	1	42	0	8	6	2	1	1	22	0	2	56	-1.19267	0.30688	-0.816497	-0.816497	-1.11216	0	0	4	9	0.4	0.4	6.98571	0	5.33333	
26	5	2	3	3	3	5	33	66	38	0	1	0	29	34	31	6	0	1	0	1	3	77	-0.669695	-0.963858	0	-0.816497	0	0	-0.927944	13.0079	15.9	0	0.4	0	19.3333	14.3	
3	3	5	3	26	5	2	22	1	0	15	7	27	13	0	1	0	7	0	13	2	0	37	-0.816497	0	-1.21852	0	0.0494767	-1.64292	0	0.4	0	6	4.66667	6.11837	3.71429	0	
5	3	2	5	26	3	3	9	0	0	0	2	176	0	3	0	0	0	2	176	0	3	181	0	0	0	-1.42961	2.41958	0	-1.04849	0	0	0	0.363636	50.6658	0	1.2	
2	5	3	26	3	3	5	6	0	2	0	2	0	1	1	0	2	0	2	0	1	1	6	0	-1.50358	0	-1.15475	0	-0.816497	-1.16387	0	0.235294	0	0.00692042	0	0.4	0.117647	
2	3	5	3	26	5	3	14	1	1	3	0	42	0	1	1	1	3	0	42	0	1	48	0	-0.816497	-1.59996	0	2.24381	0	-0.816497	1	0.4	0.545455	0	12.6282	0	0.4	
5	26	2	3	3	5	3	5	1	9	0	0	0	0	0	1	9	0	0	0	0	0	10	-1.16387	0.472699	0	0	0	0	0	0.117647	1.73774	0	0	0	0	0	
3	3	3	5	26	5	2	11	0	2	0	3	129	2	1	0	2	0	3	129	2	1	137	0	0	0	-1.59996	4.64237	-1.50358	0	0	1.33333	0	0.545455	52.4027	0.235294	1	
5	3	5	2	3	3	26	3	0	0	0	0	0	0	39	0	0	0	0	0	0	39	39	0	0	0	0	0	0	2.83231	0	0	0	0	0	0	12.3582	
3	2	5	3	26	3	5	2	0	0	0	0	2	0	0	0	0	0	0	2	0	0	2	0	0	0	0	2.43497	0	0	0	0	0	0	0.91229	0	0	
5	3	3	3	26	2	5	7	2	0	0	0	13	0	1	2	0	0	0	13	0	1	16	-1.42961	0	0	0	3.27389	0	-1.16387	0.363636	0	0	0	4.93512	0	0.117647	
3	3	5	26	2	5	3	5	0	0	0	59	0	0	0	0	0	0	59	0	0	0	59	0	0	0	-1.09668	0	0	0	0	0	0	6.11627	0	0	0	
26	3	3	5	3	2	5	11	20	1	0	2	0	1	2	19	1	0	2	0	1	1	25	3.97236	-0.816497	0	-1.50358	0	0	-1.42961	8.26646	0.4	0	0.235294	0	1	0.363636	
5	3	3	5	26	3	2	36	120	0	1	162	207	26	2	2	0	1	10	40	4	1	226	0.132096	0	-0.816497	-0.0842799	1.20369	0	0	58.6	0	0.4	76.9	65.8587	17.3333	2	
3	5	5	2	26	3	3	16	7	11	9	0	47	1	1	0	0	0	0	34	1	1	49	0	-0.475297	0.957005	0	-1.86373	-0.816497	-0.816497	4.66667	4.09524	4	0	3.75657	0.4	0.4	
26	2	3	3	5	3	5	36	229	0	134	1	170	1	154	49	0	0	1	5	1	4	240	0.301551	0	0	-0.816497	1.4665	-0.816497	1.39965	63.3757	0	90	0.4	97.3	0.4	87.5	
5	26	3	3	3	2	5	24	22	34	10	1	2	0	18	2	14	2	1	2	0	2	44	-0.136699	-0.856539	0	-0.816497	0	0	0.641256	8.7619	5.1033	6.66667	0.4	1.33333	0	8.19048	
26	3	5	3	2	5	3	34	338	4	259	1	0	250	57	48	3	6	0	0	9	1	362	2.12965	-1.0938	-1.1861	-0.816497	0	1.48194	0	127.319	1.6	84.381	0.4	0	143.3	38	
5	3	5	26	2	3	3	32	41	0	35	86	0	1	30	5	0	6	39	0	1	5	103	-0.489315	0	0.535004	-0.662864	0	-0.816497	0	18.4	0	15.619	16.1268	0	0.4	20	
3	2	5	5	3	26	3	37	4	1	72	93	65	164	1	4	1	8	8	2	48	1	197	0	0	-0.912265	-0.755483	0	-0.787449	-0.816497	2.66667	1	30.4	40.2	43.3333	32.3306	0.4	
3	26	5	5	3	2	3	20	48	70	10	55	0	2	1	0	12	0	1	0	2	1	74	0	-1.52151	-1.60974	1.20208	0	0	-0.816497	32	8.10956	2.85714	30.6	0	2	0.4	
2	26	5	3	5	3	3	38	2	133	71	1	78	3	53	2	44	13	0	6	3	2	162	0	-0.362062	0.449152	-0.816497	-0.291713	0	0	2	28.1974	36.1	0.4	36	2	36	
3	5	5	26	3	2	3	38	2	112	145	183	10	0	2	1	6	24	40	5	0	1	220	0	1.17987	0.448675	1.28941	0	0	0	1.33333	62.1	73.7	57.4111	6.66667	0	1.33333	
2	3	3	26	3	5	5	32	0	1	0	179	81	119	48	0	1	0	39	2	15	4	204	0	-0.816497	0	-0.661633	0	-0.908421	-1.1198	0	0.4	0	35.0526	54.3333	50.3	13.7778	
5	3	26	3	3	5	2	26	89	2	191	0	57	118	0	1	1	77	0	0	5	0	198	-0.927804	0	0.50447	0	-1.25989	0.706532	0	37.5	1.33333	47.8302	0	22.8	61.9	0	
3	2	26	3	5	3	5	33	233	2	278	2	86	0	229	5	2	40	2	6	0	12	305	0	0	0.104143	-0.972558	-1.00771	0	1.36815	158.667	2	64.4317	0.8	35.8	0	115.238	
3	2	5	5	3	3	26	33	34	0	32	31	1	1	296	2	0	2	6	0	0	233	306	0	0	-0.798007	-0.140797	-0.816497	-0.816497	-2.15955	22.6667	0	11.2381	14.6	0.4	0.4	28.7224	
2	3	3	3	5	26	5	30	0	2	20	0	38	193	140	0	1	0	0	3	36	6	204	0	0	0	0	-1.61767	1.24428	0.781016	0	1.33333	13.3333	0	11.1429	60.5846	64.7619	
